Truck ID: Truck_1
Total Weight: 799.5000000000001
Total Profit: 1188.0
Total Penalty: -49.0
Packages: 248
Package ID     Weight         Profit         Deadline       
2241346913.0   1.40           9.00           8.0            
2241333131.0   10.00          6.00           9.0            
2241324305.0   0.20           5.00           9.0            
2241339717.0   1.10           5.00           6.0            
2241335025.0   2.80           1.00           3.0            
2241356427.0   0.80           1.00           1.0            
2241326917.0   3.10           4.00           2.0            
2241357900.0   1.30           2.00           6.0            
2241329891.0   4.40           7.00           8.0            
2241355401.0   0.70           5.00           2.0            
2241352554.0   6.90           7.00           3.0            
2241337500.0   10.20          5.00           8.0            
2241342430.0   3.00           1.00           8.0            
2241340458.0   11.70          8.00           1.0            
2241336503.0   2.60           4.00           5.0            
2241350278.0   0.50           9.00           6.0            
2241348678.0   0.60           6.00           9.0            
2241334615.0   4.00           9.00           7.0            
2241343227.0   1.90           3.00           1.0            
2241347801.0   3.40           8.00           0.0            
2241331825.0   0.50           3.00           -2.0           
2241334525.0   9.80           4.00           8.0            
2241341467.0   0.30           8.00           1.0            
2241347351.0   2.50           4.00           7.0            
2241330562.0   2.70           5.00           8.0            
2241345366.0   9.40           6.00           2.0            
2241347187.0   2.60           6.00           6.0            
2241340586.0   5.40           8.00           8.0            
2241340766.0   1.10           2.00           9.0            
2241352415.0   1.10           4.00           2.0            
2241333766.0   10.10          5.00           2.0            
2241347611.0   1.90           3.00           8.0            
2241335861.0   7.10           8.00           8.0            
2241354145.0   0.30           2.00           0.0            
2241324153.0   0.40           8.00           4.0            
2241344278.0   1.80           1.00           6.0            
2241358098.0   6.80           6.00           -2.0           
2241347488.0   2.20           4.00           -4.0           
2241352095.0   11.20          9.00           9.0            
2241330711.0   8.40           6.00           4.0            
2241354501.0   1.10           5.00           5.0            

Truck ID: Truck_7
Total Weight: 798.6000000000004
Total Profit: 992.0
Total Penalty: -96.0
Packages: 222
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241338314.0   1.60           6.00           5.0            
2241332972.0   9.10           4.00           -2.0           
2241338916.0   0.30           5.00           5.0            
2241336064.0   0.30           9.00           5.0            
2241357878.0   5.10           8.00           0.0            
2241341804.0   0.20           8.00           5.0            
2241342201.0   0.20           6.00           6.0            
2241344766.0   2.20           6.00           8.0            
2241331378.0   2.60           8.00           5.0            
2241324157.0   0.40           5.00           9.0            
2241337189.0   2.70           5.00           2.0            
2241346075.0   1.90           5.00           7.0            
2241325938.0   0.50           4.00           2.0            
2241354146.0   0.20           8.00           3.0            
2241326500.0   0.20           3.00           8.0            
2241350161.0   0.60           6.00           8.0            
2241340312.0   4.20           4.00           1.0            
2241341067.0   0.20           6.00           7.0            
2241336891.0   11.00          5.00           7.0            
2241353680.0   2.60           2.00           2.0            
2241332518.0   2.50           2.00           5.0            
2241323638.0   11.30          2.00           4.0            
2241334514.0   7.10           7.00           9.0            
2241328779.0   3.10           7.00           -2.0           
2241335842.0   2.40           2.00           4.0            
2241342811.0   7.10           8.00           5.0            
2241324037.0   1.30           4.00           7.0            
2241336692.0   2.60           5.00           2.0            
2241330001.0   1.50           2.00           8.0            
2241334275.0   1.90           6.00           6.0            
2241330727.0   8.00           1.00           1.0            
2241342258.0   1.40           5.00           -2.0           
2241345183.0   0.20           5.00           7.0            
2241354720.0   2.50           4.00           2.0            
2241348973.0   11.40          9.00           5.0            
2241348212.0   0.90           2.00           -1.0           
2241333972.0   1.70           7.00           5.0            
2241327435.0   1.30           9.00           4.0            
2241357525.0   4.70           7.00           4.0            
2241329705.0   0.40           4.00           5.0            
2241330270.0   0.50           5.00           4.0            
2241357805.0   3.10           9.00           2.0            
2241351875.0   3.90           2.00           5.0            
2241348434.0   10.30          9.00           9.0            
2241348537.0   1.70           3.00           8.0            
2241351891.0   8.90           2.00           -2.0           
2241336508.0   4.60           9.00           7.0            
2241333378.0   0.20           5.00           3.0            
2241342260.0   5.40           3.00           6.0            
2241347618.0   1.60           1.00           -5.0           
2241341941.0   0.70           5.00           6.0            
2241341018.0   1.40           7.00           5.0            
2241343964.0   0.70           2.00           2.0            
2241352797.0   4.90           1.00           3.0            
2241347613.0   1.40           5.00           3.0            
2241350265.0   3.20           1.00           1.0            
2241331972.0   0.30           6.00           4.0            
2241354210.0   9.30           9.00           2.0            
2241340910.0   6.60           6.00           6.0            
2241324868.0   10.90          5.00           1.0            
2241342347.0   1.90           8.00           0.0            
2241330218.0   2.60           3.00           7.0            
2241343116.0   6.00           1.00           8.0            
2241344451.0   2.00           5.00           2.0            
2241336514.0   8.70           9.00           3.0            
2241326835.0   4.00           3.00           7.0            
2241349407.0   6.00           4.00           7.0            
2241325857.0   3.70           5.00           8.0            
2241326282.0   5.00           2.00           5.0            
2241337162.0   1.10           4.00           9.0            
2241347690.0   1.20           3.00           6.0            
2241337613.0   2.50           8.00           0.0            
2241343712.0   0.70           8.00           6.0            
2241339699.0   2.70           9.00           6.0            
2241345077.0   2.80           3.00           5.0            
2241351118.0   1.40           6.00           3.0            
2241333503.0   1.60           3.00           8.0            
2241336622.0   0.30           2.00           0.0            
2241353351.0   10.20          5.00           7.0            
2241334780.0   0.60           4.00           0.0            
2241333166.0   2.20           8.00           5.0            
2241351334.0   5.00           9.00           -4.0           
2241326927.0   8.80           4.00           2.0            
2241356343.0   0.50           3.00           3.0            
2241354733.0   8.30           2.00           -1.0           
2241352287.0   2.40           3.00           4.0            
2241343183.0   0.30           3.00           1.0            
2241357512.0   2.50           1.00           7.0            
2241327698.0   10.50          5.00           3.0            
2241326180.0   3.70           3.00           6.0            
2241330527.0   1.20           1.00           5.0            
2241334849.0   11.50          1.00           1.0            
2241333038.0   0.50           4.00           8.0            
2241346271.0   2.00           5.00           3.0            
2241342050.0   0.90           5.00           -1.0           
2241339493.0   5.40           2.00           5.0            
2241331365.0   1.20           3.00           1.0            
2241344967.0   5.50           3.00           2.0            
2241340451.0   1.40           6.00           5.0            
2241342606.0   10.40          1.00           2.0            
2241326674.0   0.80           2.00           0.0            
2241354250.0   2.70           2.00           8.0            
2241329308.0   2.90           5.00           5.0            
2241335027.0   3.00           5.00           7.0            
2241332719.0   2.90           1.00           2.0            
2241327112.0   0.30           9.00           0.0            
2241346135.0   2.10           2.00           7.0            
2241355367.0   1.10           6.00           2.0            
2241346808.0   1.10           5.00           5.0            
2241351286.0   0.60           4.00           9.0            
2241340488.0   2.50           7.00           6.0            
2241339843.0   0.20           7.00           2.0            
2241339300.0   4.20           1.00           1.0            
2241353392.0   1.20           3.00           0.0            
2241328843.0   6.60           6.00           3.0            
2241330523.0   5.50           8.00           7.0            
2241353554.0   0.50           4.00           2.0            
2241326760.0   8.10           8.00           9.0            
2241342294.0   2.00           6.00           2.0            
2241356924.0   4.70           6.00           8.0            
2241341481.0   11.90          3.00           5.0            
2241344532.0   2.30           5.00           5.0            
2241334784.0   7.70           3.00           0.0            
2241328227.0   0.40           5.00           2.0            
2241350093.0   11.10          4.00           8.0            
2241324557.0   7.30           6.00           9.0            
2241336905.0   1.30           9.00           1.0            
2241329015.0   10.00          6.00           2.0            
2241341745.0   7.70           4.00           7.0            
2241326795.0   10.20          2.00           0.0            
2241327258.0   2.70           4.00           4.0            
2241329861.0   7.10           8.00           8.0            
2241330114.0   8.60           8.00           2.0            
2241344419.0   0.10           7.00           -4.0           
2241326944.0   2.80           3.00           9.0            
2241330313.0   0.30           3.00           7.0            
2241347946.0   2.60           6.00           9.0            
2241331578.0   2.50           3.00           5.0            
2241340800.0   0.10           5.00           1.0            
2241325680.0   2.00           5.00           4.0            
2241335878.0   5.70           9.00           5.0            
2241355486.0   2.80           6.00           0.0            
2241342782.0   0.30           3.00           5.0            
2241353546.0   5.10           3.00           0.0            
2241324641.0   11.00          4.00           2.0            
2241336523.0   2.50           1.00           3.0            
2241327994.0   0.80           6.00           9.0            
2241348817.0   6.30           9.00           7.0            
2241347395.0   0.90           9.00           9.0            
2241351504.0   3.40           9.00           6.0            
2241344129.0   1.50           3.00           4.0            
2241333168.0   1.70           4.00           5.0            
2241327565.0   0.90           8.00           7.0            
2241328148.0   3.70           6.00           -4.0           
2241351150.0   0.70           5.00           7.0            
2241328139.0   1.50           8.00           1.0            
2241342062.0   2.40           5.00           2.0            
2241357434.0   11.50          5.00           9.0            
2241348334.0   3.20           8.00           3.0            
2241358077.0   2.30           3.00           7.0            
2241337384.0   0.60           4.00           5.0            
2241335116.0   2.40           4.00           4.0            
2241325448.0   7.60           8.00           8.0            
2241344208.0   2.90           6.00           1.0            
2241351313.0   2.70           4.00           3.0            
2241328292.0   3.70           3.00           8.0            
2241329284.0   0.70           6.00           9.0            
2241353947.0   5.50           2.00           1.0            
2241331026.0   1.00           6.00           0.0            
2241335538.0   1.40           4.00           2.0            
2241353622.0   2.10           5.00           6.0            
2241344731.0   1.70           6.00           7.0            
2241356733.0   2.80           7.00           5.0            
2241328659.0   1.20           3.00           9.0            
2241327353.0   0.60           4.00           1.0            
2241350723.0   7.70           7.00           6.0            
2241344932.0   0.20           5.00           5.0            
2241332799.0   2.70           5.00           3.0            
2241345581.0   2.10           3.00           6.0            
2241325311.0   0.30           4.00           3.0            
2241356211.0   7.00           2.00           6.0            
2241335002.0   0.90           5.00           7.0            
2241342712.0   11.30          9.00           1.0            
2241329622.0   0.60           3.00           4.0            
2241346567.0   0.60           4.00           4.0            
2241324781.0   0.20           4.00           8.0            
2241337970.0   7.60           7.00           7.0            
2241332356.0   10.20          6.00           5.0            
2241325215.0   10.90          6.00           5.0            
2241350464.0   2.80           5.00           9.0            
2241331074.0   6.50           7.00           9.0            
2241357138.0   0.70           5.00           0.0            
2241351202.0   0.30           3.00           0.0            
2241344470.0   0.70           6.00           1.0            
2241342575.0   3.80           8.00           5.0            
2241329108.0   8.70           2.00           3.0            
2241336351.0   8.10           5.00           8.0            
2241344690.0   2.10           6.00           7.0            
2241340169.0   1.50           3.00           3.0            
2241330328.0   4.70           4.00           4.0            
2241346422.0   1.80           4.00           0.0            
2241329740.0   0.50           5.00           7.0            
2241341089.0   0.50           2.00           4.0            
2241356799.0   11.20          1.00           7.0            
2241333665.0   0.60           8.00           1.0            
2241341582.0   11.40          7.00           2.0            
2241324969.0   1.80           5.00           1.0            
2241325134.0   8.40           9.00           0.0            
2241324568.0   6.90           9.00           -2.0           
2241332306.0   0.30           4.00           0.0            
2241350677.0   1.80           3.00           4.0            
2241355889.0   5.30           3.00           9.0            
2241335336.0   3.00           2.00           7.0            
2241355514.0   0.50           4.00           7.0            
2241331991.0   2.00           6.00           0.0            
2241325748.0   1.20           5.00           7.0            
2241357005.0   9.00           8.00           9.0            
2241342079.0   10.20          2.00           7.0            
2241353952.0   2.20           6.00           7.0            
2241349092.0   4.40           2.00           8.0            
2241338575.0   1.90           5.00           7.0            
2241328861.0   6.50           9.00           2.0            

Truck ID: Truck_8
Total Weight: 799.8000000000006
Total Profit: 938.0
Total Penalty: -131.0
Packages: 203
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241348353.0   11.80          8.00           0.0            
2241326431.0   4.30           5.00           0.0            
2241349036.0   1.50           4.00           5.0            
2241349822.0   9.50           4.00           0.0            
2241341199.0   3.90           7.00           9.0            
2241335517.0   11.50          9.00           7.0            
2241355148.0   8.10           3.00           7.0            
2241339232.0   4.40           9.00           7.0            
2241356510.0   5.60           9.00           9.0            
2241342740.0   9.10           9.00           8.0            
2241334810.0   7.50           8.00           2.0            
2241349386.0   2.60           3.00           3.0            
2241323565.0   2.80           2.00           3.0            
2241344287.0   4.10           2.00           7.0            
2241353748.0   9.50           4.00           3.0            
2241350774.0   0.60           6.00           3.0            
2241349879.0   3.00           2.00           3.0            
2241355381.0   10.00          7.00           2.0            
2241331863.0   6.00           4.00           8.0            
2241327501.0   1.30           3.00           6.0            
2241339640.0   8.10           2.00           3.0            
2241356383.0   2.80           6.00           0.0            
2241339238.0   1.60           6.00           8.0            
2241331722.0   1.90           2.00           5.0            
2241348308.0   9.50           5.00           7.0            
2241331862.0   2.40           5.00           5.0            
2241338981.0   5.40           7.00           4.0            
2241342379.0   3.30           8.00           8.0            
2241354550.0   8.60           3.00           1.0            
2241323974.0   1.80           6.00           8.0            
2241348456.0   9.10           6.00           4.0            
2241354739.0   4.30           9.00           7.0            
2241329596.0   0.40           6.00           5.0            
2241341153.0   0.60           2.00           2.0            
2241339577.0   7.70           8.00           9.0            
2241342822.0   1.40           3.00           6.0            
2241354936.0   0.70           4.00           3.0            
2241343532.0   7.30           5.00           2.0            
2241328543.0   5.90           1.00           5.0            
2241323611.0   0.90           4.00           1.0            
2241343627.0   11.50          3.00           -2.0           
2241341307.0   3.20           9.00           6.0            
2241350177.0   4.50           7.00           0.0            
2241357118.0   1.40           8.00           2.0            
2241353023.0   0.80           3.00           2.0            
2241350317.0   1.40           6.00           2.0            
2241337784.0   0.60           3.00           5.0            
2241345428.0   0.90           4.00           4.0            
2241356057.0   4.00           6.00           2.0            
2241336853.0   0.20           5.00           5.0            
2241343511.0   0.10           1.00           0.0            
2241349872.0   1.40           3.00           -3.0           
2241350041.0   4.10           8.00           9.0            
2241332109.0   2.90           4.00           1.0            
2241341912.0   0.40           4.00           6.0            
2241326362.0   0.50           2.00           2.0            
2241330895.0   0.60           6.00           7.0            
2241327826.0   4.00           4.00           -4.0           
2241339318.0   7.70           9.00           -1.0           
2241332867.0   0.60           9.00           0.0            
2241327919.0   4.40           3.00           8.0            
2241349808.0   2.90           3.00           8.0            
2241327197.0   6.10           9.00           8.0            
2241325128.0   10.20          9.00           5.0            
2241345810.0   2.90           9.00           0.0            
2241333372.0   1.90           9.00           -2.0           
2241326096.0   10.00          8.00           0.0            
2241333740.0   5.10           8.00           2.0            
2241351302.0   11.10          7.00           3.0            
2241350158.0   9.10           5.00           1.0            
2241327352.0   9.50           9.00           2.0            
2241347308.0   0.70           5.00           -5.0           
2241336829.0   8.40           8.00           3.0            
2241348769.0   5.50           9.00           2.0            
2241327815.0   9.50           6.00           7.0            
2241357757.0   10.00          4.00           6.0            
2241326911.0   1.30           4.00           4.0            
2241325190.0   1.00           3.00           6.0            
2241357743.0   0.50           4.00           5.0            
2241343402.0   6.70           6.00           6.0            
2241339306.0   0.50           3.00           5.0            
2241348519.0   6.70           2.00           8.0            
2241337801.0   0.30           4.00           1.0            
2241329663.0   1.70           7.00           3.0            
2241326390.0   7.00           7.00           1.0            
2241326165.0   2.10           1.00           8.0            
2241327729.0   11.40          9.00           6.0            
2241348472.0   1.40           8.00           8.0            
2241330006.0   9.60           3.00           -3.0           
2241348084.0   2.40           4.00           8.0            
2241355892.0   10.50          7.00           9.0            
2241327407.0   10.30          8.00           -2.0           
2241350132.0   3.40           4.00           3.0            
2241338253.0   0.70           3.00           5.0            
2241334942.0   2.10           4.00           5.0            
2241342308.0   5.80           7.00           -1.0           
2241357647.0   10.30          9.00           0.0            
2241356745.0   0.80           6.00           4.0            
2241344787.0   9.90           9.00           9.0            
2241329311.0   5.10           3.00           0.0            
2241352084.0   2.80           8.00           3.0            
2241331133.0   0.50           7.00           -5.0           
2241323438.0   6.20           5.00           9.0            
2241340029.0   7.60           9.00           6.0            
2241340970.0   0.60           5.00           2.0            
2241354136.0   6.10           1.00           9.0            
2241326872.0   0.80           6.00           4.0            
2241332589.0   8.10           9.00           -1.0           
2241334537.0   0.60           6.00           3.0            
2241356880.0   2.70           6.00           -4.0           
2241335134.0   10.70          9.00           6.0            
2241339381.0   1.70           3.00           5.0            
2241341469.0   0.80           4.00           0.0            
2241339528.0   0.50           4.00           9.0            
2241330363.0   3.80           1.00           -3.0           
2241341135.0   5.20           8.00           1.0            
2241351903.0   5.40           3.00           8.0            
2241334718.0   0.80           2.00           6.0            
2241345462.0   7.50           7.00           4.0            
2241328475.0   11.60          4.00           -1.0           
2241334961.0   6.00           2.00           5.0            
2241327363.0   0.60           3.00           5.0            
2241353137.0   5.00           2.00           3.0            
2241324855.0   1.10           6.00           2.0            
2241348812.0   6.20           5.00           -1.0           
2241342551.0   0.10           3.00           4.0            
2241336484.0   4.20           7.00           7.0            
2241352972.0   0.70           2.00           6.0            
2241346804.0   2.40           6.00           7.0            
2241334875.0   1.90           4.00           5.0            
2241331810.0   0.50           4.00           4.0            
2241353459.0   3.20           6.00           2.0            
2241327617.0   4.60           6.00           6.0            
2241348189.0   1.00           5.00           -2.0           
2241352901.0   0.70           5.00           4.0            
2241336414.0   2.00           3.00           9.0            
2241344485.0   9.80           9.00           4.0            
2241333206.0   1.00           5.00           9.0            
2241341775.0   0.40           6.00           7.0            
2241343813.0   1.60           4.00           3.0            
2241330749.0   0.60           4.00           5.0            
2241345346.0   0.30           3.00           1.0            
2241330688.0   0.10           3.00           8.0            
2241325848.0   5.10           9.00           3.0            
2241330830.0   2.70           5.00           6.0            
2241356727.0   8.60           4.00           2.0            
2241357885.0   0.60           7.00           7.0            
2241345875.0   0.70           6.00           7.0            
2241350565.0   5.70           9.00           5.0            
2241337494.0   1.10           3.00           9.0            
2241338085.0   0.70           4.00           1.0            
2241329900.0   8.10           8.00           4.0            
2241326612.0   0.60           7.00           1.0            
2241326876.0   2.10           5.00           8.0            
2241354859.0   9.50           6.00           9.0            
2241332816.0   4.30           1.00           1.0            
2241340608.0   6.20           6.00           8.0            
2241354004.0   1.80           4.00           7.0            
2241357345.0   6.00           8.00           5.0            
2241335360.0   4.30           9.00           4.0            
2241356554.0   2.60           5.00           6.0            
2241340190.0   1.70           2.00           2.0            
2241331690.0   2.90           6.00           3.0            
2241324546.0   0.70           4.00           0.0            
2241358010.0   0.40           3.00           8.0            
2241343887.0   4.40           5.00           7.0            
2241353462.0   2.90           8.00           6.0            
2241357403.0   0.10           5.00           5.0            
2241325892.0   3.40           8.00           6.0            
2241343741.0   4.60           6.00           2.0            
2241352370.0   5.20           1.00           9.0            
2241333346.0   8.80           2.00           8.0            
2241324283.0   5.50           2.00           1.0            
2241329200.0   2.10           5.00           6.0            
2241345395.0   2.70           9.00           -1.0           
2241341788.0   0.40           5.00           1.0            
2241337170.0   7.00           6.00           4.0            
2241349436.0   2.20           5.00           7.0            
2241341457.0   5.80           5.00           8.0            
2241336487.0   2.50           4.00           5.0            
2241350734.0   12.00          1.00           2.0            
2241350924.0   2.20           5.00           1.0            
2241333029.0   0.80           5.00           7.0            
2241354484.0   7.30           4.00           6.0            
2241357393.0   0.20           2.00           5.0            
2241337017.0   0.30           3.00           6.0            
2241342897.0   0.20           5.00           1.0            
2241356325.0   5.20           6.00           8.0            
2241349330.0   0.80           3.00           6.0            
2241347480.0   1.60           8.00           4.0            
2241355534.0   2.80           5.00           0.0            
2241354317.0   0.90           3.00           1.0            
2241333209.0   4.20           9.00           2.0            
2241335899.0   4.50           7.00           2.0            
2241354218.0   0.50           5.00           4.0            
2241342312.0   0.60           6.00           8.0            
2241346372.0   1.80           6.00           1.0            
2241331130.0   2.50           8.00           2.0            
2241331830.0   1.80           3.00           5.0            
2241347649.0   0.10           5.00           9.0            
2241328131.0   6.30           5.00           0.0            
2241353189.0   0.20           5.00           4.0            
2241335597.0   0.60           7.00           6.0            

Truck ID: Truck_9
Total Weight: 797.6000000000003
Total Profit: 992.0
Total Penalty: -108.0
Packages: 212
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241337233.0   1.40           7.00           2.0            
2241334953.0   5.60           3.00           5.0            
2241329996.0   8.20           7.00           2.0            
2241325636.0   4.00           8.00           2.0            
2241330435.0   1.50           3.00           3.0            
2241349412.0   1.90           3.00           7.0            
2241358089.0   0.40           6.00           1.0            
2241339538.0   2.60           3.00           4.0            
2241341965.0   1.70           2.00           9.0            
2241357414.0   0.20           3.00           4.0            
2241336870.0   3.50           5.00           8.0            
2241329260.0   0.20           6.00           5.0            
2241358204.0   5.90           1.00           6.0            
2241350226.0   3.10           9.00           5.0            
2241340591.0   1.80           6.00           5.0            
2241337829.0   5.30           4.00           3.0            
2241353838.0   6.10           8.00           8.0            
2241353746.0   2.30           3.00           6.0            
2241347987.0   2.00           6.00           7.0            
2241324743.0   2.70           4.00           2.0            
2241331777.0   0.60           5.00           5.0            
2241337964.0   3.00           6.00           2.0            
2241341687.0   7.00           7.00           6.0            
2241345633.0   10.20          7.00           9.0            
2241344555.0   7.80           3.00           2.0            
2241353220.0   2.20           4.00           0.0            
2241343649.0   4.60           7.00           0.0            
2241334877.0   4.80           3.00           1.0            
2241339041.0   7.20           5.00           8.0            
2241326544.0   1.30           4.00           1.0            
2241358190.0   0.20           3.00           4.0            
2241325741.0   2.70           3.00           5.0            
2241331352.0   1.20           3.00           5.0            
2241343938.0   6.30           8.00           0.0            
2241352714.0   4.00           6.00           5.0            
2241339102.0   0.20           3.00           3.0            
2241355655.0   1.50           3.00           1.0            
2241357600.0   0.80           5.00           8.0            
2241343485.0   1.90           4.00           -4.0           
2241340252.0   1.80           5.00           0.0            
2241342253.0   0.20           3.00           8.0            
2241354143.0   4.80           4.00           1.0            
2241349334.0   3.60           7.00           7.0            
2241332053.0   2.60           9.00           1.0            
2241330192.0   0.40           7.00           9.0            
2241328316.0   2.90           1.00           -1.0           
2241337341.0   1.50           4.00           9.0            
2241337906.0   2.70           6.00           0.0            
2241325229.0   1.20           6.00           2.0            
2241338149.0   0.90           9.00           7.0            
2241338750.0   3.50           7.00           7.0            
2241357639.0   6.60           7.00           9.0            
2241323795.0   1.20           6.00           1.0            
2241354075.0   6.90           8.00           5.0            
2241325958.0   11.40          4.00           9.0            
2241327524.0   0.20           6.00           6.0            
2241328870.0   1.90           5.00           1.0            
2241340131.0   0.10           1.00           8.0            
2241340221.0   0.20           8.00           2.0            
2241332567.0   11.00          6.00           1.0            
2241337958.0   2.80           8.00           1.0            
2241330536.0   1.90           8.00           0.0            
2241354627.0   6.30           4.00           3.0            
2241329456.0   10.10          6.00           9.0            
2241349489.0   3.20           4.00           1.0            
2241348763.0   2.30           1.00           4.0            
2241327088.0   7.20           8.00           4.0            
2241332392.0   1.10           5.00           8.0            
2241333870.0   5.20           5.00           6.0            
2241338670.0   3.80           1.00           6.0            
2241350201.0   6.70           9.00           1.0            
2241331934.0   3.00           4.00           5.0            
2241326879.0   2.00           3.00           -3.0           
2241341399.0   2.80           5.00           6.0            
2241349463.0   2.50           1.00           1.0            
2241348217.0   4.10           3.00           7.0            
2241357919.0   2.30           3.00           7.0            
2241355338.0   6.20           9.00           9.0            
2241340580.0   7.00           8.00           5.0            
2241337877.0   8.60           1.00           9.0            
2241350656.0   2.30           4.00           7.0            
2241338361.0   7.70           5.00           2.0            
2241354153.0   0.80           8.00           6.0            
2241326406.0   10.50          7.00           3.0            
2241344016.0   2.50           3.00           4.0            
2241352509.0   0.30           8.00           9.0            
2241335646.0   8.50           7.00           -3.0           
2241357075.0   10.80          5.00           4.0            
2241349662.0   2.10           5.00           0.0            
2241336838.0   5.40           1.00           -1.0           
2241342667.0   0.80           3.00           6.0            
2241346370.0   4.80           8.00           3.0            
2241332819.0   8.00           2.00           9.0            
2241345644.0   0.60           7.00           5.0            
2241331701.0   0.30           6.00           7.0            
2241355332.0   0.30           5.00           8.0            
2241346215.0   6.60           5.00           0.0            
2241334400.0   4.20           6.00           -1.0           
2241348915.0   4.00           1.00           5.0            
2241336207.0   8.10           8.00           6.0            
2241326073.0   6.00           7.00           -2.0           
2241338742.0   6.20           4.00           -1.0           
2241354086.0   2.30           5.00           5.0            
2241342925.0   0.60           6.00           9.0            
2241355638.0   0.60           5.00           5.0            
2241327981.0   2.50           4.00           6.0            
2241337332.0   8.30           8.00           5.0            
2241348831.0   8.50           5.00           4.0            
2241334384.0   1.50           3.00           3.0            
2241330195.0   1.90           4.00           5.0            
2241340236.0   10.20          2.00           3.0            
2241328007.0   3.60           2.00           9.0            
2241329206.0   2.00           5.00           8.0            
2241348368.0   3.70           8.00           9.0            
2241353768.0   1.00           4.00           6.0            
2241348662.0   1.00           2.00           -1.0           
2241326244.0   3.70           2.00           5.0            
2241339109.0   11.90          4.00           7.0            
2241346525.0   0.10           3.00           3.0            
2241324676.0   0.60           2.00           0.0            
2241342669.0   1.10           5.00           8.0            
2241338799.0   3.00           5.00           1.0            
2241334011.0   1.40           5.00           2.0            
2241331186.0   0.50           3.00           6.0            
2241347100.0   4.00           5.00           9.0            
2241326285.0   2.80           7.00           6.0            
2241351470.0   0.50           4.00           6.0            
2241334652.0   0.50           2.00           7.0            
2241353860.0   0.60           9.00           7.0            
2241345780.0   4.70           9.00           3.0            
2241341653.0   0.30           3.00           3.0            
2241349647.0   2.40           4.00           5.0            
2241354474.0   0.20           6.00           7.0            
2241348384.0   5.80           9.00           9.0            
2241326539.0   5.10           4.00           8.0            
2241333725.0   4.30           7.00           7.0            
2241346092.0   9.00           9.00           2.0            
2241339226.0   9.70           8.00           8.0            
2241336906.0   1.20           4.00           7.0            
2241342290.0   2.50           7.00           1.0            
2241332835.0   3.50           1.00           -1.0           
2241330542.0   2.30           3.00           2.0            
2241335274.0   11.50          1.00           6.0            
2241354405.0   0.20           4.00           8.0            
2241350246.0   4.20           9.00           6.0            
2241334392.0   1.10           4.00           6.0            
2241340680.0   11.10          6.00           -4.0           
2241358044.0   5.50           2.00           5.0            
2241328645.0   1.30           6.00           1.0            
2241347854.0   1.40           4.00           7.0            
2241342492.0   5.80           9.00           3.0            
2241334135.0   4.30           2.00           5.0            
2241338822.0   11.20          6.00           1.0            
2241334072.0   4.60           8.00           -1.0           
2241334759.0   0.10           5.00           4.0            
2241327291.0   10.10          7.00           8.0            
2241327997.0   2.00           7.00           4.0            
2241354521.0   0.50           3.00           8.0            
2241323559.0   11.20          9.00           5.0            
2241337609.0   4.00           3.00           5.0            
2241332285.0   0.40           3.00           3.0            
2241324323.0   10.60          7.00           3.0            
2241323937.0   0.70           4.00           4.0            
2241336307.0   6.60           5.00           3.0            
2241337335.0   7.50           9.00           3.0            
2241331477.0   2.50           5.00           4.0            
2241331127.0   0.30           3.00           1.0            
2241335258.0   0.70           8.00           7.0            
2241334274.0   6.50           8.00           4.0            
2241331322.0   0.20           6.00           7.0            
2241345567.0   9.00           5.00           0.0            
2241323908.0   1.90           6.00           0.0            
2241342223.0   3.00           6.00           1.0            
2241339213.0   0.20           4.00           5.0            
2241346465.0   1.80           6.00           2.0            
2241350740.0   1.10           2.00           8.0            
2241328557.0   1.90           5.00           1.0            
2241349315.0   5.10           9.00           6.0            
2241324956.0   4.60           3.00           6.0            
2241349972.0   1.90           7.00           1.0            
2241323399.0   4.20           6.00           3.0            
2241351259.0   2.30           5.00           5.0            
2241327726.0   0.90           9.00           -4.0           
2241330308.0   0.70           7.00           6.0            
2241345390.0   3.30           5.00           -5.0           
2241325571.0   0.40           7.00           -2.0           
2241328050.0   3.30           3.00           2.0            
2241353757.0   6.20           7.00           9.0            
2241352548.0   2.70           9.00           6.0            
2241329744.0   2.60           5.00           8.0            
2241354013.0   10.00          3.00           9.0            
2241349568.0   8.40           7.00           -1.0           
2241344602.0   0.30           8.00           1.0            
2241340972.0   10.00          8.00           6.0            
2241344034.0   1.40           2.00           3.0            
2241324682.0   5.20           5.00           6.0            
2241345282.0   0.20           6.00           9.0            
2241355013.0   1.30           6.00           4.0            
2241354323.0   4.90           3.00           8.0            
2241341074.0   6.40           4.00           1.0            
2241327759.0   2.70           4.00           1.0            
2241324637.0   0.20           5.00           0.0            
2241333779.0   1.40           6.00           4.0            
2241341031.0   7.40           4.00           3.0            
2241353716.0   0.70           5.00           -1.0           
2241347491.0   7.00           4.00           5.0            
2241338232.0   6.40           9.00           0.0            
2241323576.0   3.80           7.00           9.0            
2241355468.0   2.30           5.00           5.0            
2241350402.0   3.90           7.00           3.0            
2241332684.0   6.90           5.00           0.0            
2241323986.0   10.80          9.00           4.0            

Truck ID: Truck_10
Total Weight: 799.6999999999999
Total Profit: 927.0
